session,Period,Subject,matching_group,rand,r,Valuation,reported_valuation,sum_reported_valuations,GroupDecisionRule,GroupDecisionVote,GroupDecisionVote_XY,vote,VotesInFavour,transfer,reports_others_3_3,reports_others_3_1,reports_others_3_minus_1,reports_others_3_minus_3,reports_others_1_1,reports_others_1_minus_1,reports_others_1_minus_3,reports_others_minus_1_minus_1,reports_others_minus_1_minus_3,reports_others_minus_3_minus_3,TimeOKTestQuestionsOK,positive,TimeOKStageONEOK,TimeWertschaetbenStageTWOAGVOK,TimeStimmeAbgebenStageTWOK2OK,TimeWEITERStageTWOStatusQuoOK,TimeZumMuenzwuImplementationOK,Draw_random_provision,ReportsVector1,ReportsVector2,provision,payoff,earnings,TimeOKOUTPUTRESULTSOK,TimeOKEndOfTrialRoundsOK,independent_groups,group_formation,i,random_number,rank,TimeWEITERWAITNGAFTERROUND12OK,NumberRank,ValuationVector1,ValuationVector2,ValuationVector3,snr1,snr2,snr3,x,y,srnr1,srnr2,SelectedPeriod,TimeOKProfitInfoOK,Age,Gender,TimeOKQuestionaire1OK,Orientation,Party,TimeOKQuestionaire2OK,risk_self,risk_others,TimeOKQuestionaire3OK,reports_others_7_7,reports_others_7_1,reports_others_7_minus_1,reports_others_7_minus_3,reports_others_3_minus_7,reports_others_1_minus_7,reports_others_minus_1_minus_7,reports_others_minus_7_minus_7,reports_others_7_minus_2,reports_others_minus_1_minus_2,reports_others_minus_2_minus_2,reports_others_minus_2_minus_3,Study_Subject,Session_number,treatment_distribution,maxsession,maxsubject,Rule_1,Rule_2,identifier,SurplusGroup,EfficientChoice,HypotheticalResultAGV,HypotheticalResultSM,HypotheticalResultSQ,HypotheticalResultRAND,ChoiceResultSubject,BinaryChoice,dummy_valuation_negative,truth_telling,truth_telling_sign,never_misreports_sign,block,session_match,ad_interim_round,ex_ante_round,valuation_positive,valuation_negative,Value_factor,Rule_Vote,chose_AGV,chose_SM,chose_NSQ,chose_RAND,treatment_number,efficient,efficient_mech_choice,ex_ante_efficient,GK_prefAGV,TaxTheWinner,absVal,Veto,comparison_order_inverted
141210_1516,11,3,2,.99823213,.98070753,3,3,-3,AGV,AGV,2,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,,1,33,38,,,0,1,-3,-3,0,0,,13,,2,1,2,.37736231,1,,1,3,-1,-3,3,4,7,4,7,4,7,,,19,male,,6,FDP,,3,4,,,,,,,,,,,,,,,1,symmetric,9,21,RAND,AGV,103,-1,0,0,0,0,.5,0,AGV vs. RAND,positive,1,1,1,2,1_1,0,1,1,0,Value 3,1,1,,,0,symmetric,1,1,1,,,3,,1
141210_1516,3,3,2,.76814419,.71311176,1,-10,-30,RAND,AGV,1,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,11,0,,,25,0,-10,-10,0,0,,-34,,2,1,2,.48698446,2,,1,1,1,3,1,3,6,4,6,1,6,,,19,male,,6,FDP,,3,4,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,103,5,1,1,1,0,.5,1,AGV vs. RAND,positive,,,1,1,1_1,0,1,1,0,Value 1,1,1,,,0,symmetric,1,1,1,,,1,,0
141210_1516,18,3,3,.30591965,.27344188,-1,-10,-30,SM,NSQ,2,No,2,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,29,,37,0,,0,-10,-10,1,-1,9,23,,2,1,2,.85895872,3,,1,1,-1,1,1,3,5,4,5,1,5,7,20,19,male,,6,FDP,,3,4,,,,,,,,,,,,,,,1,symmetric,9,21,SM,NSQ,103,1,1,1,1,0,.5,0,SM vs. NSQ,negative,,,1,3,1_1,1,0,0,1,Value -1,0,,0,1,,symmetric,0,0,0,,,1,,0
141210_1516,12,3,3,.1403297,.40674037,-1,-10,-30,SM,SM,2,No,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,36,,35,,,1,-10,-10,0,0,,23,,2,1,2,.78405416,3,,1,-3,-1,-1,1,3,6,4,6,1,6,,,19,male,,6,FDP,,3,4,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,SM,103,-5,0,0,0,0,.5,0,SM vs. NSQ,negative,,,1,2,1_1,0,1,0,1,Value -1,1,,1,0,,symmetric,1,1,1,,,1,,1
141210_1516,6,3,3,.15610482,.24534184,-3,-10,-30,SM,SM,1,No,1,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,27,,37,,,0,-10,-10,0,0,,19,,2,1,2,.75237286,3,,1,-3,1,-1,3,4,6,4,6,4,6,,,19,male,,6,FDP,,3,4,,,,,,,,,,,,,,,1,symmetric,9,21,SM,NSQ,103,-3,0,0,0,0,.5,0,SM vs. NSQ,negative,,,1,1,1_1,0,1,0,1,Value -3,1,,1,0,,symmetric,1,1,1,,,3,,0
141210_1516,14,3,2,.3880457,.30227938,-1,-10,-30,SM,SM,1,No,2,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,29,,38,,0,1,-10,-10,1,-1,,20,,2,1,2,.67868555,2,,1,-1,3,3,3,4,8,4,8,4,8,,,19,male,,6,FDP,,3,4,,,,,,,,,,,,,,,1,symmetric,9,21,SM,RAND,103,5,1,1,1,0,.5,1,SM vs. RAND,negative,,,1,3,1_1,1,0,0,1,Value -1,1,,1,,0,symmetric,1,1,0,,,1,,0
141210_1516,2,3,3,.86154288,.66959584,1,-10,-30,SM,SM,1,Yes,1,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,35,,33,,0,1,-10,-10,0,0,,12,,2,1,2,.91168708,1,,1,1,-1,-1,3,5,7,4,7,5,7,,,19,male,,6,FDP,,3,4,,,,,,,,,,,,,,,1,symmetric,9,21,SM,RAND,103,-1,0,0,0,0,.5,0,SM vs. RAND,positive,,,1,1,1_1,0,1,1,0,Value 1,1,,1,,0,symmetric,1,1,1,,,1,,0
141210_1516,7,3,1,.44417888,.85363328,3,-10,-30,RAND,SM,2,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,29,,0,,36,0,-10,-10,1,3,,24,,2,1,2,.010182519,3,,1,3,1,1,3,5,7,4,7,5,7,,,19,male,,6,FDP,,3,4,,,,,,,,,,,,,,,1,symmetric,9,21,RAND,SM,103,5,1,1,1,0,.5,1,SM vs. RAND,positive,,,1,2,1_1,0,1,1,0,Value 3,1,,1,,0,symmetric,1,1,1,,,3,,1
141210_1516,17,3,2,.59362984,.86246485,3,-10,-30,RAND,RAND,2,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,31,,,0,39,0,-10,-10,0,0,,23,,2,1,2,.73538357,3,,1,3,3,1,3,5,9,4,9,5,9,,,19,male,,6,FDP,,3,4,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,RAND,103,7,1,1,1,0,.5,.5,NSQ vs. RAND,positive,,,1,3,1_1,1,0,1,0,Value 3,0,,,0,1,symmetric,1,,0,,,3,,0
141210_1516,10,3,1,.64042348,.9229548,3,-10,-30,NSQ,NSQ,2,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,26,,,37,0,1,-10,-10,0,0,,23,,2,1,2,.035321023,2,,1,-3,3,-3,2,3,4,4,4,2,4,,,19,male,,6,FDP,,3,4,,,,,,,,,,,,,,,1,symmetric,9,21,RAND,NSQ,103,-3,0,0,0,0,.5,0,NSQ vs. RAND,positive,,,1,2,1_1,0,1,1,0,Value 3,1,,,1,0,symmetric,1,,1,,,3,,1
141210_1516,5,3,2,.31605712,.06381873,-3,-10,-30,NSQ,RAND,2,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,19,,,35,0,1,-10,-10,0,0,,21,,2,1,2,.51968151,2,,1,-3,3,-1,3,5,7,4,7,5,7,,,19,male,,6,FDP,,3,4,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,RAND,103,-1,0,0,0,0,.5,.5,NSQ vs. RAND,negative,,,1,1,1_1,0,1,0,1,Value -3,0,,,0,1,symmetric,1,,1,,,3,,0
141210_1516,13,4,1,.050059758,.66198558,1,3,5,AGV,AGV,2,-1,0,-.125,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,,1,29,38,0,,,1,-1,3,1,.875,,21,,2,1,2,.37521046,3,106,1,-1,1,3,2,4,7,4,7,2,7,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,SM,AGV,104,3,1,1,1,0,.5,1,AGV vs. SM,positive,0,1,1,3,1_1,1,0,1,0,Value 1,1,1,0,,,symmetric,1,1,0,0,,1,,1
141210_1516,9,4,1,.17836197,.96450806,3,-10,-30,SM,SM,2,Yes,2,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,32,0,33,,,1,-10,-10,1,3,,23,,2,1,2,.021904793,3,,1,-1,1,3,1,2,4,4,2,1,2,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,SM,104,3,1,1,1,0,.5,1,AGV vs. SM,positive,,,1,2,1_1,0,1,1,0,Value 3,0,0,1,,,symmetric,0,0,0,,,3,,0
141210_1516,1,4,1,.089805126,.79003048,3,3,9,AGV,AGV,2,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,28,33,0,,,1,3,3,1,3,,12,,2,1,2,.10601617,3,,1,-3,1,3,1,3,4,4,3,1,3,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,SM,AGV,104,1,1,1,1,0,.5,1,AGV vs. SM,positive,1,1,1,1,1_1,0,1,1,0,Value 3,1,1,0,,,symmetric,1,1,0,,,3,,1
141210_1516,16,4,2,.28707638,.027344571,-3,-10,-30,NSQ,NSQ,1,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,29,0,,38,,0,-10,-10,0,0,,24,,2,1,2,.56161368,3,,1,-3,-3,-1,4,5,6,4,6,5,6,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,104,-7,0,0,0,0,.5,0,AGV vs. NSQ,negative,,,1,3,1_1,1,0,0,1,Value -3,0,0,,1,,symmetric,0,0,0,,,3,,1
141210_1516,4,4,1,.82037503,.54360074,1,3,5,AGV,NSQ,1,-1,0,-.25,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,,1,32,24,,0,,0,1,1,1,.75,,14,,2,1,2,.17702679,3,,1,-3,1,1,1,4,7,4,7,1,7,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,104,-1,0,0,1,0,.5,0,AGV vs. NSQ,positive,0,1,1,1,1_1,0,1,1,0,Value 1,0,0,,1,,symmetric,0,0,0,,,1,,1
141210_1516,8,4,1,.36229578,.64934814,1,-10,-30,NSQ,NSQ,2,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,35,0,,38,,1,-10,-10,0,0,,24,,2,1,2,.27005869,1,,1,-1,1,1,2,4,9,4,9,2,9,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,NSQ,104,1,1,1,1,0,.5,0,AGV vs. NSQ,positive,,,1,2,1_1,0,1,1,0,Value 1,0,0,,1,,symmetric,0,0,0,,,1,,0
141210_1516,15,4,2,.82084447,.67285222,1,-10,-30,RAND,RAND,2,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,37,0,,,38,1,-10,-10,1,1,,24,,2,1,2,.62725919,1,,1,3,1,-1,2,4,6,4,6,2,6,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,104,3,1,1,1,0,.5,.5,AGV vs. RAND,positive,,,1,3,1_1,1,0,1,0,Value 1,0,0,,,1,symmetric,0,0,0,,,1,,0
141210_1516,11,4,2,.099677555,.26433688,-1,-3,-3,AGV,AGV,2,-1,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,,0,32,28,,,0,0,3,-3,0,0,,22,,2,1,2,.5518828,3,,1,3,-1,-3,3,4,7,4,7,3,7,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,RAND,AGV,104,-1,0,0,0,0,.5,0,AGV vs. RAND,negative,0,1,1,2,1_1,0,1,0,1,Value -1,1,1,,,0,symmetric,1,1,1,,,1,,1
141210_1516,3,4,3,.23674564,.70934033,1,1,5,AGV,RAND,2,-1,0,.125,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,,1,34,34,,,0,1,3,1,1,1.125,,16,,2,1,2,.80753541,3,,1,1,3,1,4,5,7,4,7,5,7,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,104,5,1,1,1,0,.5,.5,AGV vs. RAND,positive,1,1,1,1,1_1,0,1,1,0,Value 1,0,0,,,1,symmetric,0,0,1,,,1,,0
141210_1516,18,4,2,.7224828,.21590073,-3,-10,-30,NSQ,NSQ,2,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,33,,0,39,,1,-10,-10,0,0,9,25,,2,1,2,.7535705,2,,1,-3,-1,-3,4,6,9,4,9,6,9,7,23,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,SM,NSQ,104,-7,0,0,0,0,.5,0,SM vs. NSQ,negative,,,1,3,1_1,1,0,0,1,Value -3,0,,0,1,,symmetric,0,0,0,,,3,,0
141210_1516,12,4,2,.65617216,.52129185,1,-10,-30,SM,SM,2,Yes,2,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,36,,38,,,0,-10,-10,1,1,,24,,2,1,2,.6413303,2,,1,1,3,-3,4,5,8,4,8,5,8,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,SM,104,1,1,1,1,0,.5,1,SM vs. NSQ,positive,,,1,2,1_1,0,1,1,0,Value 1,1,,1,0,,symmetric,1,1,1,,,1,,1
141210_1516,6,4,3,.84459543,.52465409,1,-10,-30,SM,SM,1,Yes,1,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,33,,38,,,0,-10,-10,0,0,,23,,2,1,2,.81579727,1,,1,-3,1,-1,3,4,6,4,6,3,6,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,SM,NSQ,104,-3,0,0,0,0,.5,0,SM vs. NSQ,positive,,,1,1,1_1,0,1,1,0,Value 1,1,,1,0,,symmetric,1,1,1,,,1,,0
141210_1516,14,4,2,.91012233,.87176049,3,-10,-30,SM,SM,1,Yes,2,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,34,,38,,0,1,-10,-10,1,3,,24,,2,1,2,.60785878,1,,1,-1,3,3,3,4,8,4,8,3,8,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,SM,RAND,104,5,1,1,1,0,.5,1,SM vs. RAND,positive,,,1,3,1_1,1,0,1,0,Value 3,1,,1,,0,symmetric,1,1,0,,,3,,0
141210_1516,7,4,3,.20765233,.31281534,-1,-10,-30,SM,RAND,1,No,1,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,32,,36,,0,0,-10,-10,0,0,,24,,2,1,2,.79215419,3,,1,-1,-1,3,2,4,9,4,9,2,9,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,RAND,SM,104,1,1,1,0,0,.5,.5,SM vs. RAND,negative,,,1,2,1_1,0,1,0,1,Value -1,0,,0,,1,symmetric,0,0,0,,,1,,1
141210_1516,2,4,2,.97439408,.97402471,3,-10,-30,SM,SM,1,Yes,2,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,34,,37,,0,1,-10,-10,1,3,,20,,2,1,2,.42001638,2,,1,3,-3,1,4,6,8,4,8,6,8,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,SM,RAND,104,1,1,1,1,0,.5,1,SM vs. RAND,positive,,,1,1,1_1,0,1,1,0,Value 3,1,,1,,0,symmetric,1,1,0,,,3,,0
141210_1516,17,4,3,.44541612,.13827264,-3,-10,-30,NSQ,NSQ,1,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,34,,,39,0,0,-10,-10,0,0,,24,,2,1,2,.93986541,3,,1,-3,-3,-3,1,4,7,4,7,1,7,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,RAND,104,-9,0,0,0,0,.5,0,NSQ vs. RAND,negative,,,1,3,1_1,1,0,0,1,Value -3,1,,,1,0,symmetric,1,,0,,,3,,0
141210_1516,5,4,1,.326125,.28328201,-1,-10,-30,NSQ,NSQ,1,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,33,,,36,0,0,-10,-10,0,0,,24,,2,1,2,.039974216,2,,1,-3,-1,1,2,4,6,4,6,2,6,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,RAND,104,-3,0,0,0,0,.5,0,NSQ vs. RAND,negative,,,1,1,1_1,0,1,0,1,Value -1,1,,,1,0,symmetric,1,,1,,,1,,0
141210_1516,10,4,1,.89303696,.0072675035,-3,-10,-30,NSQ,NSQ,2,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,32,,,37,0,0,-10,-10,0,0,,24,,2,1,2,.091957055,1,,1,-3,3,-3,2,3,4,4,3,2,3,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,RAND,NSQ,104,-3,0,0,0,0,.5,0,NSQ vs. RAND,negative,,,1,2,1_1,0,1,0,1,Value -3,1,,,1,0,symmetric,1,,1,,,3,,1
141210_1516,13,5,3,.30838111,.73480684,1,1,3,AGV,SM,1,-1,0,.125,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,,1,23,34,0,,,0,-1,3,1,1.125,,23,,2,1,2,.88204461,3,105,1,1,-1,3,5,6,9,4,9,6,9,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,SM,AGV,105,3,1,1,1,0,.5,1,AGV vs. SM,positive,1,1,1,3,1_1,1,0,1,0,Value 1,0,0,1,,,symmetric,0,0,0,0,,1,,1
141210_1516,1,5,2,.95589727,.4033722,-1,-1,-5,AGV,AGV,2,-1,0,.125,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,,0,20,22,0,,,1,-1,-3,0,.125,,16,,2,1,2,.35741907,1,,1,-1,-1,-1,2,5,7,4,7,2,7,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,SM,AGV,105,-3,0,0,0,0,.5,0,AGV vs. SM,negative,1,1,1,1,1_1,0,1,0,1,Value -1,1,1,0,,,symmetric,1,1,1,,,1,,1
141210_1516,9,5,2,.84733075,.051110551,-3,-3,-7,AGV,AGV,1,-1,0,-.125,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,,0,35,34,0,,,1,-3,-1,0,-.125,,21,,2,1,2,.38511452,1,,1,-1,-3,-1,3,5,6,4,6,3,6,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,SM,105,-5,0,0,0,0,.5,0,AGV vs. SM,negative,1,1,1,2,1_1,0,1,0,1,Value -3,1,1,0,,,symmetric,1,1,1,,,3,,0
141210_1516,16,5,2,.97887945,.012765654,-3,-10,-30,NSQ,NSQ,1,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,36,0,,37,,0,-10,-10,0,0,,22,,2,1,2,.54014403,1,,1,-3,-3,-1,4,5,6,4,6,4,6,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,105,-7,0,0,0,0,.5,0,AGV vs. NSQ,negative,,,1,3,1_1,1,0,0,1,Value -3,0,0,,1,,symmetric,0,0,0,,,3,,1
141210_1516,8,5,3,.20349826,.72138512,1,1,7,AGV,NSQ,2,-1,0,.25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,33,37,,0,,0,3,3,1,1.25,,18,,2,1,2,.9737516,2,,1,-3,1,3,1,5,8,4,8,1,8,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,NSQ,105,1,1,1,1,0,.5,0,AGV vs. NSQ,positive,1,1,1,2,1_1,0,1,1,0,Value 1,0,0,,1,,symmetric,0,0,0,,,1,,0
141210_1516,4,5,2,.70656019,.14605941,-3,-3,1,AGV,NSQ,1,-1,0,-.125,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,,0,35,26,,0,,1,3,1,1,-3.125,,16,,2,1,2,.3150036,2,,1,3,-3,1,2,5,6,4,6,2,6,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,105,1,1,1,1,0,.5,0,AGV vs. NSQ,negative,1,1,1,1,1_1,0,1,0,1,Value -3,0,0,,1,,symmetric,0,0,0,,,3,,1
141210_1516,15,5,3,.80564755,.61604929,1,1,-1,AGV,AGV,1,-1,0,.125,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,,1,34,36,,,0,1,1,-3,0,.125,,24,,2,1,2,.91076851,1,,1,1,1,-1,5,7,8,4,8,7,8,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,105,1,1,1,1,0,.5,1,AGV vs. RAND,positive,1,1,1,3,1_1,1,0,1,0,Value 1,1,1,,,0,symmetric,1,1,0,,,1,,0
141210_1516,11,5,3,.28710303,.87430006,3,3,3,AGV,RAND,1,-1,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,,1,31,37,,,0,0,-3,3,1,3,,22,,2,1,2,.6379655,2,,1,3,-1,1,5,8,9,4,9,8,9,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,RAND,AGV,105,3,1,1,1,0,.5,.5,AGV vs. RAND,positive,1,1,1,2,1_1,0,1,1,0,Value 3,0,0,,,1,symmetric,0,0,0,,,3,,1
141210_1516,3,5,3,.45602921,.94776922,3,3,5,AGV,AGV,1,-1,0,-.25,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,,1,33,17,,,0,0,1,1,1,2.75,,14,,2,1,2,.85032946,2,,1,1,3,1,4,5,7,4,7,4,7,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,105,5,1,1,1,0,.5,1,AGV vs. RAND,positive,1,1,1,1,1_1,0,1,1,0,Value 3,1,1,,,0,symmetric,1,1,0,,,3,,0
141210_1516,18,5,3,.80030268,.59142709,1,-10,-30,SM,SM,1,Yes,2,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,36,,39,0,,0,-10,-10,1,1,9,25,,2,1,2,.8904748,1,,1,1,-1,1,1,3,5,4,3,1,3,7,20,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,SM,NSQ,105,1,1,1,1,0,.5,1,SM vs. NSQ,positive,,,1,3,1_1,1,0,1,0,Value 1,1,,1,0,,symmetric,1,1,0,,,1,,0
141210_1516,12,5,2,.085559562,.9610827,3,-10,-30,SM,NSQ,1,Yes,2,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,38,,36,,,0,-10,-10,1,3,,24,,2,1,2,.59148782,3,,1,1,3,-3,4,5,8,4,8,4,8,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,SM,105,1,1,1,1,0,.5,0,SM vs. NSQ,positive,,,1,2,1_1,0,1,1,0,Value 3,0,,0,1,,symmetric,0,0,0,,,3,,1
141210_1516,6,5,1,.10509574,.12947281,-3,-10,-30,SM,NSQ,2,No,2,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,31,,23,,,0,-10,-10,1,-3,,23,,2,1,2,.17347313,3,,1,-1,3,-3,1,2,5,4,2,1,2,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,SM,NSQ,105,-1,0,0,0,0,.5,0,SM vs. NSQ,negative,,,1,1,1_1,0,1,0,1,Value -3,0,,0,1,,symmetric,0,0,0,,,3,,0
141210_1516,14,5,1,.24848473,.83471769,3,-10,-30,RAND,SM,1,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,30,,0,,39,1,-10,-10,0,0,,24,,2,1,2,.077490099,3,,1,3,-3,1,5,6,9,4,9,6,9,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,SM,RAND,105,1,1,1,1,0,.5,1,SM vs. RAND,positive,,,1,3,1_1,1,0,1,0,Value 3,1,,1,,0,symmetric,1,1,0,,,3,,0
141210_1516,7,5,1,.76533663,.69036692,1,-10,-30,RAND,RAND,1,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,34,,0,,36,1,-10,-10,1,1,,23,,2,1,2,.24916792,1,,1,3,1,1,3,5,7,4,7,3,7,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,RAND,SM,105,5,1,1,1,0,.5,.5,SM vs. RAND,positive,,,1,2,1_1,0,1,1,0,Value 1,0,,0,,1,symmetric,0,0,0,,,1,,1
141210_1516,2,5,3,.048496515,.45664814,-1,-10,-30,SM,SM,1,No,1,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,30,,37,,0,1,-10,-10,0,0,,22,,2,1,2,.54649431,3,,1,1,-1,-1,3,5,7,4,7,3,7,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,SM,RAND,105,-1,0,0,0,0,.5,0,SM vs. RAND,negative,,,1,1,1_1,0,1,0,1,Value -1,1,,1,,0,symmetric,1,1,0,,,1,,0
141210_1516,17,5,2,.94826651,.81179148,3,-10,-30,RAND,RAND,2,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,36,,,0,37,0,-10,-10,0,0,,24,,2,1,2,.81885004,2,,1,3,3,1,3,5,9,4,9,3,9,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,RAND,105,7,1,1,1,0,.5,.5,NSQ vs. RAND,positive,,,1,3,1_1,1,0,1,0,Value 3,0,,,0,1,symmetric,1,,0,,,3,,0
141210_1516,10,5,3,.41213274,.17368689,-3,-10,-30,RAND,NSQ,2,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,32,,,0,38,0,-10,-10,0,0,,24,,2,1,2,.48056224,2,,1,-3,1,1,5,8,9,4,9,8,9,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,RAND,NSQ,105,-1,0,0,1,0,.5,0,NSQ vs. RAND,negative,,,1,2,1_1,0,1,0,1,Value -3,1,,,1,0,symmetric,1,,1,,,3,,1
141210_1516,5,5,2,.32083169,.8951211,3,-10,-30,NSQ,NSQ,1,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,31,,,36,0,1,-10,-10,0,0,,21,,2,1,2,.32163519,1,,1,-3,3,-1,3,5,7,4,7,3,7,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,RAND,105,-1,0,0,0,0,.5,0,NSQ vs. RAND,positive,,,1,1,1_1,0,1,1,0,Value 3,1,,,1,0,symmetric,1,,1,,,3,,0
