session,Period,Subject,matching_group,rand,r,Valuation,reported_valuation,sum_reported_valuations,GroupDecisionRule,GroupDecisionVote,GroupDecisionVote_XY,vote,VotesInFavour,transfer,reports_others_3_3,reports_others_3_1,reports_others_3_minus_1,reports_others_3_minus_3,reports_others_1_1,reports_others_1_minus_1,reports_others_1_minus_3,reports_others_minus_1_minus_1,reports_others_minus_1_minus_3,reports_others_minus_3_minus_3,TimeOKTestQuestionsOK,positive,TimeOKStageONEOK,TimeWertschaetbenStageTWOAGVOK,TimeStimmeAbgebenStageTWOK2OK,TimeWEITERStageTWOStatusQuoOK,TimeZumMuenzwuImplementationOK,Draw_random_provision,ReportsVector1,ReportsVector2,provision,payoff,earnings,TimeOKOUTPUTRESULTSOK,TimeOKEndOfTrialRoundsOK,independent_groups,group_formation,i,random_number,rank,TimeWEITERWAITNGAFTERROUND12OK,NumberRank,ValuationVector1,ValuationVector2,ValuationVector3,snr1,snr2,snr3,x,y,srnr1,srnr2,SelectedPeriod,TimeOKProfitInfoOK,Age,Gender,TimeOKQuestionaire1OK,Orientation,Party,TimeOKQuestionaire2OK,risk_self,risk_others,TimeOKQuestionaire3OK,reports_others_7_7,reports_others_7_1,reports_others_7_minus_1,reports_others_7_minus_3,reports_others_3_minus_7,reports_others_1_minus_7,reports_others_minus_1_minus_7,reports_others_minus_7_minus_7,reports_others_7_minus_2,reports_others_minus_1_minus_2,reports_others_minus_2_minus_2,reports_others_minus_2_minus_3,Study_Subject,Session_number,treatment_distribution,maxsession,maxsubject,Rule_1,Rule_2,identifier,SurplusGroup,EfficientChoice,HypotheticalResultAGV,HypotheticalResultSM,HypotheticalResultSQ,HypotheticalResultRAND,ChoiceResultSubject,BinaryChoice,dummy_valuation_negative,truth_telling,truth_telling_sign,never_misreports_sign,block,session_match,ad_interim_round,ex_ante_round,valuation_positive,valuation_negative,Value_factor,Rule_Vote,chose_AGV,chose_SM,chose_NSQ,chose_RAND,treatment_number,efficient,efficient_mech_choice,ex_ante_efficient,GK_prefAGV,TaxTheWinner,absVal,Veto,comparison_order_inverted,Rational
141210_1516,2,19,6,0.11139333,0.70694447,1,-10,-30,SM,SM,1,Yes,3,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,30,,33.0,,0.0,0,-10,-10,1,1.0,,23,,2,2,2,10.644247,3,,1,1,1,1,13,19,21,4,21,13,21,,,22,male,,9,CDU/CSU,,3,1,,,,,,,,,,,,,,,1,symmetric,9,21,SM,RAND,119,3,1,1,1,0,0.5,1.0,SM vs. RAND,positive,,,1,1,1_2,0,1,1,0,Value 1,1,,1.0,,0.0,symmetric,1.0,1.0,1.0,,,1,,0,1
141210_1516,2,21,6,0.89641786,0.70263612,1,-10,-30,SM,SM,1,Yes,3,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,30,,28.0,,0.0,1,-10,-10,1,1.0,,23,,2,2,2,10.724875,1,,1,1,1,1,13,19,21,4,19,13,19,,,24,female,,6,Nichtwähler,,7,5,,,,,,,,,,,,,,,1,symmetric,9,21,SM,RAND,121,3,1,1,1,0,0.5,1.0,SM vs. RAND,positive,,,0,1,1_2,0,1,1,0,Value 1,1,,1.0,,0.0,symmetric,1.0,1.0,1.0,,,1,,0,1
141210_1516,2,12,7,0.64693856,0.89695811,3,-10,-30,SM,SM,1,Yes,1,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,29,,34.0,,0.0,0,-10,-10,0,0.0,,23,,2,2,2,10.950754,1,,1,3,-3,-1,12,18,20,4,20,18,20,,,22,male,,6,SPD,,7,7,,,,,,,,,,,,,,,1,symmetric,9,21,SM,RAND,112,-1,0,0,0,0,0.5,0.0,SM vs. RAND,positive,,,1,1,1_2,0,1,1,0,Value 3,1,,1.0,,0.0,symmetric,1.0,1.0,1.0,,,3,,0,1
141210_1516,2,18,7,0.530213,0.096571907,-3,-10,-30,SM,SM,1,No,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,32,,36.0,,0.0,1,-10,-10,0,0.0,,21,,2,2,2,10.858829,2,,1,3,-3,-1,12,18,20,4,20,12,20,,,37,female,,3,Bündnis 90 / Die Grünen,,4,6,,,,,,,,,,,,,,,1,symmetric,9,21,SM,RAND,118,-1,0,0,0,0,0.5,0.0,SM vs. RAND,negative,,,1,1,1_2,0,1,0,1,Value -3,1,,1.0,,0.0,symmetric,1.0,1.0,1.0,,,3,,0,1
141210_1516,2,20,7,0.084032796,0.27535748,-1,-10,-30,SM,SM,1,No,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,32,,35.0,,0.0,0,-10,-10,0,0.0,,23,,2,2,2,10.827166,3,,1,3,-3,-1,12,18,20,4,18,12,18,,,22,male,,5,Bündnis 90 / Die Grünen,,6,4,,,,,,,,,,,,,,,1,symmetric,9,21,SM,RAND,120,-1,0,0,0,0,0.5,0.0,SM vs. RAND,negative,,,1,1,1_2,0,1,0,1,Value -1,1,,1.0,,0.0,symmetric,1.0,1.0,1.0,,,1,,0,1
141210_1516,3,2,1,0.80986536,0.30195346,-1,-1,3,AGV,AGV,1,-1,0,0.125,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,35,30.0,,,0.0,1,1,3,1,-0.875,,13,,2,1,2,0.20096545,1,,1,-1,-1,3,2,8,9,4,9,8,9,,,26,male,,4,Die Linke,,2,6,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,102,1,1,1,0,0,0.5,1.0,AGV vs. RAND,negative,1.0,1.0,1,1,1_1,0,1,0,1,Value -1,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,1,,0,1
141210_1516,3,8,1,0.62622827,0.3458589,-1,1,3,AGV,AGV,1,-1,0,0.125,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,30,28.0,,,0.0,0,-1,3,1,-0.875,,9,,2,1,2,0.18610381,2,,1,-1,-1,3,2,8,9,4,9,2,9,,,23,female,,4,CDU/CSU,,8,4,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,108,1,1,1,0,0,0.5,1.0,AGV vs. RAND,negative,0.0,0.0,0,1,1_1,0,1,0,1,Value -1,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,1,,0,1
141210_1516,3,9,1,0.15693556,0.93204874,3,3,3,AGV,AGV,1,-1,0,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,,1,32,33.0,,,0.0,0,-1,1,1,2.75,,11,,2,1,2,0.14153135,3,,1,-1,-1,3,2,8,9,4,8,2,8,,,26,male,,10,AfD,,8,8,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,109,1,1,1,0,0,0.5,1.0,AGV vs. RAND,positive,1.0,1.0,0,1,1_1,0,1,1,0,Value 3,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,3,,0,1
141210_1516,3,1,2,0.84693885,0.50167155,1,-10,-30,RAND,RAND,2,-1,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,30,0.0,,,38.0,0,-10,-10,0,0.0,,24,,2,1,2,0.7356382,1,,1,1,1,3,1,3,6,4,6,3,6,,,64,male,,3,Die Linke,,5,5,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,101,5,1,1,1,0,0.5,0.5,AGV vs. RAND,positive,,,0,1,1_1,0,1,1,0,Value 1,0,0.0,,,1.0,symmetric,0.0,0.0,0.0,,,1,,0,0
141210_1516,3,3,2,0.76814419,0.71311176,1,-10,-30,RAND,AGV,1,-1,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,11,0.0,,,25.0,0,-10,-10,0,0.0,,-34,,2,1,2,0.48698446,2,,1,1,1,3,1,3,6,4,6,1,6,,,19,male,,6,FDP,,3,4,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,103,5,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,,,1,1,1_1,0,1,1,0,Value 1,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,1,,0,1
141210_1516,3,6,2,0.017119784,0.78511012,3,-10,-30,RAND,AGV,1,-1,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,35,0.0,,,36.0,1,-10,-10,1,0.0,,23,,2,1,2,0.45826316,3,,1,1,1,3,1,3,6,4,3,1,3,,,21,male,,2,Die Linke,,3,6,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,106,5,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,,,1,1,1_1,0,1,1,0,Value 3,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,3,,0,1
141210_1516,3,4,3,0.23674564,0.70934033,1,1,5,AGV,RAND,2,-1,0,0.125,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,34,34.0,,,0.0,1,3,1,1,1.125,,16,,2,1,2,0.80753541,3,,1,1,3,1,4,5,7,4,7,5,7,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,104,5,1,1,1,0,0.5,0.5,AGV vs. RAND,positive,1.0,1.0,1,1,1_1,0,1,1,0,Value 1,0,0.0,,,1.0,symmetric,0.0,0.0,0.0,,,1,,0,0
141210_1516,3,5,3,0.45602921,0.94776922,3,3,5,AGV,AGV,1,-1,0,-0.25,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,33,17.0,,,0.0,0,1,1,1,2.75,,14,,2,1,2,0.85032946,2,,1,1,3,1,4,5,7,4,7,4,7,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,105,5,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,1.0,1.0,1,1,1_1,0,1,1,0,Value 3,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,3,,0,1
141210_1516,3,7,3,0.61230522,0.73221612,1,1,5,AGV,AGV,1,-1,0,0.125,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,29,28.0,,,0.0,0,1,3,1,1.125,,14,,2,1,2,0.80008763,1,,1,1,3,1,4,5,7,4,5,4,5,,,23,female,,4,SPD,,8,7,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,107,5,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,1.0,1.0,1,1,1_1,0,1,1,0,Value 1,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,1,,0,1
141210_1516,3,10,4,0.8973639,0.40750566,-1,-1,-3,AGV,AGV,1,-1,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1.0,-1.0,,0,31,24.0,,,0.0,1,-1,-1,0,0.0,,16,,2,2,2,10.244042,1,,1,-1,-1,-1,10,18,19,4,19,18,19,,,19,female,,6,CDU/CSU,,6,4,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,110,-3,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,1.0,1.0,1,1,1_2,0,1,0,1,Value -1,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,1,,0,1
141210_1516,3,18,4,0.27634677,0.26933402,-1,-1,-3,AGV,AGV,1,-1,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1.0,-1.0,,0,29,32.0,,,0.0,0,-1,-1,0,0.0,,21,,2,2,2,10.271766,3,,1,-1,-1,-1,10,18,19,4,19,10,19,,,37,female,,3,Bündnis 90 / Die Grünen,,4,6,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,118,-3,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,1.0,1.0,1,1,1_2,0,1,0,1,Value -1,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,1,,0,1
141210_1516,3,19,4,0.48235294,0.43334243,-1,-1,-3,AGV,AGV,1,-1,0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1.0,-1.0,,0,28,30.0,,,0.0,0,-1,-1,0,0.0,,20,,2,2,2,10.055501,2,,1,-1,-1,-1,10,18,19,4,18,10,18,,,22,male,,9,CDU/CSU,,3,1,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,119,-3,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,1.0,1.0,1,1,1_2,0,1,0,1,Value -1,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,1,,0,1
141210_1516,3,12,5,0.051602092,0.6967839,1,3,3,AGV,RAND,2,-1,0,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,,1,36,32.0,,,0.0,0,1,-1,1,0.75,,20,,2,2,2,10.501652,3,,1,1,3,-3,12,14,15,4,15,14,15,,,22,male,,6,SPD,,7,7,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,112,1,1,1,1,0,0.5,0.5,AGV vs. RAND,positive,0.0,1.0,1,1,1_2,0,1,1,0,Value 1,0,0.0,,,1.0,symmetric,0.0,0.0,0.0,,,1,,0,0
141210_1516,3,14,5,0.34080541,0.77873665,3,1,3,AGV,RAND,2,-1,0,0.125,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,24,24.0,,,0.0,1,3,-1,1,3.125,,14,,2,2,2,10.460314,2,,1,1,3,-3,12,14,15,4,15,12,15,,,21,female,,3,Nichtwähler,,2,7,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,114,1,1,1,1,0,0.5,0.5,AGV vs. RAND,positive,0.0,1.0,0,1,1_2,0,1,1,0,Value 3,0,0.0,,,1.0,symmetric,0.0,0.0,0.0,,,3,,0,0
141210_1516,3,15,5,0.704436,0.21550189,-3,-1,3,AGV,AGV,1,-1,0,0.125,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,29,33.0,,,0.0,1,3,1,1,-2.875,,17,,2,2,2,10.357369,1,,1,1,3,-3,12,14,15,4,14,12,14,,,19,male,,5,AfD,,6,6,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,115,1,1,1,1,0,0.5,1.0,AGV vs. RAND,negative,0.0,1.0,1,1,1_2,0,1,0,1,Value -3,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,3,,0,1
141210_1516,3,11,6,0.57092088,0.46697557,-1,-1,5,AGV,AGV,1,-1,0,0.25,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,34,26.0,,,0.0,1,3,3,1,-0.75,,17,,2,2,2,10.502635,2,,1,-1,1,3,11,16,17,4,17,16,17,,,19,female,,5,Bündnis 90 / Die Grünen,,4,4,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,111,3,1,1,1,0,0.5,1.0,AGV vs. RAND,negative,1.0,1.0,1,1,1_2,0,1,0,1,Value -1,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,1,,0,1
141210_1516,3,16,6,0.018172985,0.56024575,1,3,5,AGV,AGV,1,-1,0,-0.125,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,35,34.0,,,0.0,1,-1,3,1,0.875,,22,,2,2,2,10.671484,3,,1,-1,1,3,11,16,17,4,17,11,17,,,23,male,,6,FDP,,7,6,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,116,3,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,0.0,1.0,1,1,1_2,0,1,1,0,Value 1,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,1,,0,1
141210_1516,3,17,6,0.69212246,0.95530951,3,3,5,AGV,AGV,1,-1,0,-0.125,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,37,31.0,,,0.0,1,-1,3,1,2.875,,13,,2,2,2,10.769899,1,,1,-1,1,3,11,16,17,4,16,11,16,,,18,male,,8,CDU/CSU,,3,3,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,117,3,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,1.0,1.0,1,1,1_2,0,1,1,0,Value 3,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,3,,0,1
141210_1516,3,13,7,0.93217421,0.42115292,-1,-3,-1,AGV,AGV,1,-1,0,-0.125,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,33,19.0,,,0.0,1,-1,3,0,-0.125,,11,,2,2,2,10.883311,1,,1,-1,-3,3,13,20,21,4,21,20,21,,,19,male,,9,CDU/CSU,,6,4,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,113,-1,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,0.0,1.0,1,1,1_2,0,1,0,1,Value -1,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,1,,0,1
141210_1516,3,20,7,0.080787025,0.22991617,-3,-1,-1,AGV,AGV,1,-1,0,0.25,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,36,28.0,,,0.0,0,-3,3,0,0.25,,19,,2,2,2,10.870886,3,,1,-1,-3,3,13,20,21,4,21,13,21,,,22,male,,5,Bündnis 90 / Die Grünen,,6,4,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,120,-1,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,0.0,1.0,1,1,1_2,0,1,0,1,Value -3,1,1.0,,,0.0,symmetric,1.0,1.0,1.0,,,3,,0,1
141210_1516,3,21,7,0.48283049,0.97375387,3,3,-1,AGV,RAND,2,-1,0,-0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1.0,,1,33,-2.0,,,0.0,0,-3,-1,0,-0.125,,14,,2,2,2,10.846573,2,,1,-1,-3,3,13,20,21,4,20,13,20,,,24,female,,6,Nichtwähler,,7,5,,,,,,,,,,,,,,,1,symmetric,9,21,AGV,RAND,121,-1,0,0,0,0,0.5,0.5,AGV vs. RAND,positive,1.0,1.0,0,1,1_2,0,1,1,0,Value 3,0,0.0,,,1.0,symmetric,0.0,0.0,0.0,,,3,,0,0
141210_1516,4,1,1,0.90393436,0.17059815,-3,1,5,AGV,NSQ,1,-1,0,0.125,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,34,33.0,,0.0,,1,3,1,1,-2.875,,19,,2,1,2,0.25812548,2,,1,-3,1,1,1,4,7,4,7,4,7,,,64,male,,3,Die Linke,,5,5,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,101,-1,0,0,1,0,0.5,0.0,AGV vs. NSQ,negative,0.0,0.0,0,1,1_1,0,1,0,1,Value -3,0,0.0,,1.0,,symmetric,0.0,0.0,0.0,,,3,,1,1
141210_1516,4,4,1,0.82037503,0.54360074,1,3,5,AGV,NSQ,1,-1,0,-0.25,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,32,24.0,,0.0,,0,1,1,1,0.75,,14,,2,1,2,0.17702679,3,,1,-3,1,1,1,4,7,4,7,1,7,,,25,female,,8,Nichtwähler,,3,8,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,104,-1,0,0,1,0,0.5,0.0,AGV vs. NSQ,positive,0.0,1.0,1,1,1_1,0,1,1,0,Value 1,0,0.0,,1.0,,symmetric,0.0,0.0,0.0,,,1,,1,0
141210_1516,4,7,1,0.96494937,0.56947201,1,1,5,AGV,AGV,2,-1,0,0.125,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,28,36.0,,0.0,,1,1,3,1,1.125,,21,,2,1,2,0.26565588,1,,1,-3,1,1,1,4,7,4,4,1,4,,,23,female,,4,SPD,,8,7,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,107,-1,0,0,1,0,0.5,0.0,AGV vs. NSQ,positive,1.0,1.0,1,1,1_1,0,1,1,0,Value 1,1,1.0,,0.0,,symmetric,1.0,1.0,1.0,,,1,,1,1
141210_1516,4,2,2,0.99997956,0.89989489,3,3,1,AGV,AGV,2,-1,0,-0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,,1,35,32.0,,0.0,,0,-3,1,1,2.875,,19,,2,1,2,0.28923914,1,,1,3,-3,1,2,5,6,4,6,5,6,,,26,male,,4,Die Linke,,2,6,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,102,1,1,1,1,0,0.5,1.0,AGV vs. NSQ,positive,1.0,1.0,1,1,1_1,0,1,1,0,Value 3,1,1.0,,0.0,,symmetric,1.0,1.0,1.0,,,3,,1,1
141210_1516,4,5,2,0.70656019,0.14605941,-3,-3,1,AGV,NSQ,1,-1,0,-0.125,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,35,26.0,,0.0,,1,3,1,1,-3.125,,16,,2,1,2,0.3150036,2,,1,3,-3,1,2,5,6,4,6,2,6,,,26,male,,2,Sonstige,,5,8,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,105,1,1,1,1,0,0.5,0.0,AGV vs. NSQ,negative,1.0,1.0,1,1,1_1,0,1,0,1,Value -3,0,0.0,,1.0,,symmetric,0.0,0.0,0.0,,,3,,1,1
141210_1516,4,6,2,0.69331002,0.71894884,1,1,1,AGV,NSQ,1,-1,0,0.25,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,31,34.0,,0.0,,0,3,-3,1,1.25,,23,,2,1,2,0.74742138,3,,1,3,-3,1,2,5,6,4,5,2,5,,,21,male,,2,Die Linke,,3,6,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,106,1,1,1,1,0,0.5,0.0,AGV vs. NSQ,positive,1.0,1.0,1,1,1_1,0,1,1,0,Value 1,0,0.0,,1.0,,symmetric,0.0,0.0,0.0,,,1,,1,0
141210_1516,4,3,3,0.018832587,0.95550495,3,3,3,AGV,AGV,2,-1,0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,25,33.0,,0.0,,1,3,-3,1,3.0,,20,,2,1,2,0.79732966,3,,1,3,3,-1,3,8,9,4,9,8,9,,,19,male,,6,FDP,,3,4,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,103,5,1,1,1,0,0.5,1.0,AGV vs. NSQ,positive,1.0,1.0,1,1,1_1,0,1,1,0,Value 3,1,1.0,,0.0,,symmetric,1.0,1.0,1.0,,,3,,1,1
141210_1516,4,8,3,0.53339046,0.88883913,3,3,3,AGV,AGV,2,-1,0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,34,35.0,,0.0,,0,3,-3,1,3.0,,15,,2,1,2,0.87850797,2,,1,3,3,-1,3,8,9,4,9,3,9,,,23,female,,4,CDU/CSU,,8,4,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,108,5,1,1,1,0,0.5,1.0,AGV vs. NSQ,positive,1.0,1.0,0,1,1_1,0,1,1,0,Value 3,1,1.0,,0.0,,symmetric,1.0,1.0,1.0,,,3,,1,1
141210_1516,4,9,3,0.69577742,0.34187922,-1,-3,3,AGV,AGV,2,-1,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,27,26.0,,0.0,,0,3,3,1,-1.0,,2,,2,1,2,0.87832296,1,,1,3,3,-1,3,8,9,4,8,3,8,,,26,male,,10,AfD,,8,8,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,109,5,1,1,1,0,0.5,1.0,AGV vs. NSQ,negative,0.0,1.0,0,1,1_1,0,1,0,1,Value -1,1,1.0,,0.0,,symmetric,1.0,1.0,1.0,,,1,,1,0
141210_1516,4,14,4,0.49462551,0.4076649,-1,-10,-30,NSQ,AGV,2,-1,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,28,0.0,,34.0,,1,-10,-10,0,0.0,,23,,2,2,2,10.387209,2,,1,-1,3,-3,14,20,21,4,21,20,21,,,21,female,,3,Nichtwähler,,2,7,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,114,-1,0,0,0,0,0.5,0.0,AGV vs. NSQ,negative,,,0,1,1_2,0,1,0,1,Value -1,1,1.0,,0.0,,symmetric,1.0,1.0,1.0,,,1,,1,0
141210_1516,4,20,4,0.37343618,0.9586587,3,-10,-30,NSQ,AGV,2,-1,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,33,0.0,,33.0,,1,-10,-10,0,0.0,,14,,2,2,2,10.223015,3,,1,-1,3,-3,14,20,21,4,21,14,21,,,22,male,,5,Bündnis 90 / Die Grünen,,6,4,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,120,-1,0,0,0,0,0.5,0.0,AGV vs. NSQ,positive,,,1,1,1_2,0,1,1,0,Value 3,1,1.0,,0.0,,symmetric,1.0,1.0,1.0,,,3,,1,1
141210_1516,4,21,4,0.70933646,0.11799018,-3,-10,-30,NSQ,NSQ,1,-1,0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,31,0.0,,35.0,,0,-10,-10,0,0.0,,23,,2,2,2,10.261376,1,,1,-1,3,-3,14,20,21,4,20,14,20,,,24,female,,6,Nichtwähler,,7,5,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,121,-1,0,0,0,0,0.5,0.0,AGV vs. NSQ,negative,,,0,1,1_2,0,1,0,1,Value -3,0,0.0,,1.0,,symmetric,0.0,0.0,0.0,,,3,,1,1
141210_1516,4,10,5,0.65639108,0.12347061,-3,-1,-3,AGV,AGV,2,-1,0,0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,,0,28,29.0,,0.0,,1,1,-3,0,0.125,,18,,2,2,2,10.424608,2,,1,-3,3,-3,10,15,17,4,17,15,17,,,19,female,,6,CDU/CSU,,6,4,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,110,-3,0,0,0,0,0.5,0.0,AGV vs. NSQ,negative,0.0,1.0,1,1,1_2,0,1,0,1,Value -3,1,1.0,,0.0,,symmetric,1.0,1.0,1.0,,,3,,1,0
141210_1516,4,15,5,0.72478986,0.9642368,3,1,-3,AGV,AGV,2,-1,0,0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,-1.0,,1,32,34.0,,0.0,,0,-1,-3,0,0.125,,15,,2,2,2,10.418059,1,,1,-3,3,-3,10,15,17,4,17,10,17,,,19,male,,5,AfD,,6,6,,,,,,,,,,,,,,,1,symmetric,9,21,NSQ,AGV,115,-3,0,0,0,0,0.5,0.0,AGV vs. NSQ,positive,0.0,1.0,1,1,1_2,0,1,1,0,Value 3,1,1.0,,0.0,,symmetric,1.0,1.0,1.0,,,3,,1,1
